,year,kan_code,gem_code,bez_code,bez_name,plz_area_code,plz_type,kan_name,gem_name,plz_code,geometry,Anzahl
0,2021,18,3764,1843,Engiadina Bassa/Val Müstair,CHE,PLZ4/NPA4,Graubünden,Valsot,7558,"POLYGON ((10.4389781119886 46.797638244443505, 10.43897900360457 46.797638315355925, 10.442670289362248 46.79897658351231, 10.443787115179234 46.799721929159574, 10.445235089957103 46.800613284557016, 10.445240297811393 46.80060923830343, 10.445249096837525 46.800614655095025, 10.445345384277214 46.80053984518157, 10.445660164367073 46.800546874991376, 10.445967714379668 46.80062367348329, 10.446613034386113 46.800892208928616, 10.446620599312924 46.80089090683728, 10.44662706612521 46.800893597978465, 10.44750139384796 46.80074311282851, 10.447545824756457 46.80077191721591, 10.44766772930305 46.8011219815952, 10.447955663807399 46.80133553975629, 10.448186315383095 46.801877023804714, 10.448391653061403 46.80205421264527, 10.44846976628451 46.80216504534988, 10.44853168562672 46.80238696482278, 10.448685236517704 46.802487805634485, 10.448769185685723 46.80262656106759, 10.448663989246691 46.80277911686789, 10.448380761445092 46.802969142371445, 10.448225448646676 46.803306809908584, 10.448690835439429 46.80338995909238, 10.448696270590931 46.80338986929203, 10.44870490223572 46.80339141153231, 10.449408669902569 46.80337978586131, 10.449523332357115 46.803344991450366, 10.450322200949199 46.80378869802499, 10.45057204473312 46.804044808587626, 10.450770871537939 46.8043467251322, 10.450747505575483 46.80441607110243, 10.45080262864443 46.80448682982435, 10.450847130808794 46.80479078517334, 10.450944284061976 46.80503795377108, 10.450966058166568 46.80531850083577, 10.450789243578521 46.80553019220524, 10.450896283080603 46.80586368023874, 10.45143015185982 46.8062093286644, 10.451831859475694 46.80631351122094, 10.452034012709175 46.806443961018005, 10.452290439130683 46.80681996396406, 10.452247175344398 46.80686660169461, 10.452618253219581 46.80751059892529, 10.452766968838274 46.807636534932016, 10.452876302924073 46.80789458761535, 10.453265111830166 46.80846512724789, 10.453382527045308 46.80850383203585, 10.453527277266499 46.808684126527844, 10.45351059852236 46.80898093767408, 10.453712244985327 46.80935372133029, 10.45368256543129 46.80946733533156, 10.454077852240374 46.809950697818195, 10.454224678215157 46.810314441226346, 10.454238955916395 46.81069637640626, 10.454143338408619 46.810923752050705, 10.45428995519284 46.81161720583867, 10.454224627194407 46.81185983196735, 10.454079183218225 46.811963423480755, 10.454213959255332 46.81210871114321, 10.454351803931898 46.812393942718764, 10.454470039220821 46.812430032398325, 10.45466006414967 46.812613783936456, 10.454809837993531 46.81266349734743, 10.454923406418668 46.81275481071129, 10.4550466977913 46.812963459432694, 10.455370986660538 46.81308830108669, 10.455619039504809 46.81330129571401, 10.455571325829034 46.81334929443799, 10.455619699645545 46.81340594382165, 10.455793542501734 46.8134835742335, 10.455918109603868 46.813607759219224, 10.456154205965454 46.813730194128276, 10.456378307686279 46.813903185407796, 10.4565129880757 46.81418407839804, 10.456492185162219 46.81439233900438, 10.456614140645025 46.814458655833626, 10.45670929224542 46.81458410358892, 10.456764262712115 46.81475905275491, 10.456877461919046 46.81484527901261, 10.456959943092775 46.81510672977127, 10.45715057117216 46.81528220684643, 10.45716409077479 46.81536264191398, 10.45706592854307 46.81550669322472, 10.457293898885709 46.815691895337, 10.457384111456557 46.81582647511415, 10.457572677438314 46.81592023241846, 10.457592735763914 46.816010855821034, 10.457676141915949 46.81604744912959, 10.45779770847772 46.81650436950086, 10.457818546134193 46.81664090018979, 10.457782759320708 46.816731118639645, 10.457469748038763 46.81699323061992, 10.456831369543456 46.81726782145102, 10.456697449666217 46.81749384381162, 10.456539382628593 46.817619700426484, 10.45638917924345 46.817884176867686, 10.456438071592222 46.817950219319385, 10.456375429805009 46.81808378907494, 10.45617772246208 46.818232414297796, 10.45602747158296 46.81842149119911, 10.456040771033289 46.818649815934364, 10.455978019671106 46.818740296048496, 10.45597956400007 46.81888970534946, 10.456134793028683 46.819160342836184, 10.456067848648486 46.819378833245246, 10.456243337573268 46.81984470935504, 10.456414191532396 46.81996149569778, 10.456457518559045 46.82003910869047, 10.456414156606838 46.82015592039303, 10.456220187035127 46.82030912768001, 10.456121001021087 46.82057569411169, 10.455822698209694 46.820983270273956, 10.455770649574967 46.82114541082447, 10.455867892063855 46.82122353504413, 10.455791745150012 46.82153291768477, 10.455791707526686 46.82160148637441, 10.455777911869593 46.82168079775807, 10.455791077263859 46.821802876180115, 10.455967142506333 46.8221144984114, 10.456446985613612 46.822461230979435, 10.456596942635734 46.822543857968604, 10.456798669186455 46.82259384394773, 10.457504327399443 46.8230454632883, 10.45781930423444 46.82313965106887, 10.458161548526958 46.82336240291953, 10.458635828448253 46.8235520551179, 10.45874017702105 46.82363956724988, 10.459231592595968 46.823857075063145, 10.459581375464131 46.82421018771149, 10.459834415940175 46.82436923809656, 10.460415602364362 46.82453861847308, 10.46035085215394 46.82458391903153, 10.460121713139621 46.824733112125855, 10.459800643274594 46.825092933476135, 10.459804639418072 46.82520102211361, 10.459526876853973 46.825682654468196, 10.459456852172355 46.82603448398579, 10.459227133724802 46.826293604017, 10.459166947415179 46.826349234360414, 10.459080844448879 46.826582681165526, 10.45913873420582 46.826682638085046, 10.459054266537043 46.82686601783284, 10.45909320743895 46.82699079910809, 10.45903500446141 46.82711940060976, 10.45879091164392 46.82736229109706, 10.45847214406871 46.8274894280928, 10.457983632083534 46.827969813293606, 10.457808118369318 46.82806760481731, 10.457578631579278 46.828450140329224, 10.457426072547468 46.829018620360465, 10.457229030952206 46.82903411710536, 10.456938278325557 46.82935577879449, 10.456799097786108 46.8294153495076, 10.45671912222466 46.829578246082775, 10.456799323657522 46.829790012576105, 10.456636831316867 46.83003498148265, 10.456589657695192 46.83018873845087, 10.456778842169296 46.830330065978, 10.45697390761444 46.83039312812884, 10.456979439723753 46.830392206008575, 10.456987902027153 46.83039494206142, 10.45714033720722 46.83036952804821, 10.457253842733714 46.83038613562126, 10.457277737702075 46.83046580130058, 10.457860951791828 46.83071120873225, 10.458453564535471 46.83123078862707, 10.45900803311541 46.83156228878778, 10.459266439319638 46.83202194475176, 10.45945719945402 46.83230533998444, 10.459916238249408 46.83312680542791, 10.459966977850241 46.83329830048639, 10.459948959899306 46.83344836215452, 10.460029661589106 46.83369837172526, 10.460166971585362 46.83393353404716, 10.46014763879479 46.83407162194315, 10.460271478176438 46.83427034057398, 10.460181959536584 46.83441694642037, 10.459970266678953 46.834597255172525, 10.459982975250796 46.83465981552895, 10.460079627039267 46.83473738531726, 10.46009080470011 46.83473703735692, 10.460093554497886 46.834739244313525, 10.460397543370277 46.83472978490059, 10.460942920822204 46.83462772065235, 10.461757799575075 46.834551101564514, 10.46254937878769 46.83423235367648, 10.462788523411218 46.834192930913396, 10.463060145169283 46.83409019282135, 10.463075807874208 46.83443056402935, 10.463260431976021 46.83451049203717, 10.463269321316512 46.834510198627214, 10.463274307964708 46.83451235755943, 10.463815550571097 46.83449448822721, 10.46397127164798 46.83452978252252, 10.464650579264267 46.83495913257388, 10.464991821189455 46.83506262601283, 10.465475942617047 46.835128029561616, 10.465846700598144 46.83542436715657, 10.466105343027948 46.83556839459863, 10.466495184320042 46.83585749435721, 10.46655289121714 46.83610528300387, 10.466332439031985 46.83649403329189, 10.466308276502511 46.83682249790278, 10.46614285428979 46.83691151841945, 10.466072259043868 46.8371403375715, 10.466150846567038 46.83730298163531, 10.466120909775519 46.83748177064132, 10.466238763253923 46.837640952517845, 10.466220974411604 46.838001106019384, 10.466262088125015 46.83831044876969, 10.466370417700894 46.838420876319915, 10.466336165749793 46.83852834922256, 10.466370650123457 46.83865134716796, 10.466350774748514 46.839036887441814, 10.466455744074414 46.839360534227716, 10.466386151172784 46.839459644753134, 10.466117264542769 46.83963047116539, 10.465851356623665 46.83968267129626, 10.465515047970944 46.83980731135799, 10.464870471201982 46.83987602276822, 10.464699072782121 46.839933638332404, 10.464500257914493 46.84011211971471, 10.464407022854449 46.84035099810372, 10.464214146585316 46.84046739727514, 10.464088413231707 46.84059709627844, 10.464007434671753 46.840835145566864, 10.464072042039177 46.840927910018756, 10.463834359523212 46.841196160447666, 10.46406723581153 46.84165052393301, 10.464332108974395 46.841912352334305, 10.464423550381337 46.84208050835532, 10.464439314877684 46.842230630278415, 10.464650778328158 46.84229132889128, 10.464721410868828 46.84241115531547, 10.46473433135208 46.842411544197894, 10.464735267421961 46.8424131322317, 10.464817990897744 46.84241561871375, 10.464901268444704 46.84250773518034, 10.465127661184495 46.8425884449018, 10.465229399675321 46.84270170379917, 10.465390331419622 46.84278412914054, 10.465400787809944 46.842784384249384, 10.465404168234661 46.842786115746456, 10.465469536772755 46.84278770677188, 10.465466242350693 46.842919379678634, 10.465536885696235 46.84300414280205, 10.465754906698516 46.8430584273984, 10.46585930114193 46.84317827685388, 10.465916863893955 46.84339660612892, 10.466118545275366 46.843460315969686, 10.466168672716336 46.8435094435611, 10.466180674819203 46.843509653533225, 10.466182497495272 46.84351143991209, 10.46627467057088 46.84351304844563, 10.466363256776882 46.843590165696554, 10.466387090266647 46.843724104186364, 10.466516287967004 46.84388061786596, 10.466364990063134 46.84437481036212, 10.466461203423641 46.844417306383484, 10.466469274752068 46.84453063402217, 10.466550351417096 46.84456316987441, 10.466545503479821 46.84467120467434, 10.46666417530677 46.84474276676473, 10.46667422088795 46.844742503289275, 10.466677992308618 46.84474477768604, 10.466831911195088 46.84474074095832, 10.466911703859552 46.84478292644137, 10.46701581236694 46.84516256973473, 10.467000537080935 46.84528113416555, 10.467014752959177 46.84528008481193, 10.467014357371458 46.84528315690675, 10.467102739604059 46.84527663275607, 10.467323927514446 46.84539069470515, 10.467499408435028 46.84564113112092, 10.467695324375084 46.84578563973174, 10.467773017570488 46.84595096221364, 10.468023522247313 46.846109317365574, 10.468062574112114 46.84632211426452, 10.468253323035219 46.84642023692771, 10.468406025587608 46.846708022059374, 10.468418565980178 46.846707710384266, 10.468419811797913 46.846710058436344, 10.468576690755116 46.84670616146639, 10.468632597523525 46.846749805207686, 10.468663404779505 46.84727435112696, 10.468570871577077 46.84740422757966, 10.468589298901488 46.84747840110096, 10.468693688808901 46.847535945899274, 10.468741077039866 46.84767352629185, 10.46885582025981 46.8477650849738, 10.468869243998437 46.847766847313636, 10.468869614536276 46.84776714296678, 10.469358995760938 46.84783139385634, 10.469481772335406 46.847925893827096, 10.46954322432183 46.84805222696103, 10.469993626279999 46.84818631778194, 10.470001667698009 46.848186678907034, 10.470007396166997 46.848188384473964, 10.47014683124949 46.84819464643806, 10.47020388519543 46.84830985487898, 10.47041632544788 46.84842155913269, 10.47042329162496 46.84842005054223, 10.470430088894192 46.848423624688486, 10.470601114455432 46.84838659096636, 10.470686656845958 46.84844550576512, 10.471130239135077 46.84853345798573, 10.471312913556662 46.84861263425188, 10.471322823361689 46.8486130359544, 10.47132666605714 46.84861470143439, 10.47158845045514 46.848625314533344, 10.47181163785314 46.84870020056284, 10.471781534965364 46.84887210956843, 10.471530295241537 46.849083726954, 10.47149319146334 46.84931091386024, 10.46963890406601 46.85490677527466, 10.468407789496041 46.85990298816312, 10.467994180588706 46.862105478725155, 10.47028524010462 46.866700606815975, 10.446924803777629 46.878409874471764, 10.43486074121561 46.8703570604855, 10.430142108963086 46.865148417779345, 10.418826177991109 46.85984181842819, 10.406372177037657 46.855983659396614, 10.401660884535586 46.85277311472097, 10.396281748774733 46.84986456701204, 10.395892301773594 46.8493111720276, 10.407669430177428 46.83770530699376, 10.41047815373557 46.834983719805116, 10.409533628635044 46.8330218663594, 10.408865548712956 46.83140595099358, 10.41318512140858 46.82926300811955, 10.413495809123138 46.8267387706439, 10.41701899549975 46.825322683884615, 10.41961269325845 46.82106143862438, 10.424568263432155 46.8188131353795, 10.426149696585487 46.81718262689169, 10.426277448127049 46.81369197164045, 10.424946927970641 46.808253018410355, 10.426585478976765 46.80534084159061, 10.4389781119886 46.797638244443505))",0.0
